sq bias current
0.00019
incoil current, measured sq voltage
0.00092, 0.0003754
0.00093, 0.0003776
0.0009400000000000001, 0.0003833
0.0009500000000000001, 0.0003831
0.0009600000000000001, 0.0003836
0.00097, 0.0003834
0.0009800000000000002, 0.0003845
0.00099, 0.0003847
sq bias current
0.00021
incoil current, measured sq voltage
0.0, 2.06e-05
1e-05, 0.0001762
2e-05, -0.0002223
3.0000000000000004e-05, 0.0003841
4e-05, 0.0003345
5e-05, 0.000433
6.000000000000001e-05, 0.0004269
7.000000000000001e-05, 0.0004228
8e-05, 0.0003476
9e-05, 0.0001859
0.0001, 0.0003858
0.00011, 0.0003748
0.00012000000000000002, 0.000359
0.00013000000000000002, 0.0003581
0.00014000000000000001, 0.0003668
0.00015000000000000001, 0.0002038
0.00016, 0.0004376
0.00017, 0.0004403
0.00018, 0.0002133
0.00019, 0.0004385
0.0002, -0.0004705
0.00021, 0.0003773
0.00022, 0.0003758
0.00023, 0.0003668
0.00024000000000000003, 0.0003048
0.00025, 0.0003666
0.00026000000000000003, 0.00036
0.00027, 0.0002513
0.00028000000000000003, 0.0003036
0.00029, 0.0004353
0.00030000000000000003, 0.0002926
0.00031, 0.000313
0.00032, -0.0002839
0.00033000000000000005, 0.0003118
0.00034, 0.0002068
0.00035000000000000005, -3.77e-05
0.00036, 7.87e-05
0.00037000000000000005, 0.0003974
0.00038, 0.0004399
0.00039000000000000005, 2.45e-05
0.0004, 0.0001057
0.00041000000000000005, 0.0002167
0.00042, 0.0004332
0.00043000000000000004, 0.0002579
0.00044, 0.0003229
0.00045000000000000004, 0.0002968
0.00046, 0.0004492
0.00047000000000000004, 0.0003049
0.00048000000000000007, 0.0003567
0.0004900000000000001, -0.0004316
0.0005, -0.0003402
0.00051, -0.0003597
0.0005200000000000001, 0.0003729
0.0005300000000000001, 0.0003621
0.00054, 0.0003743
0.00055, 0.0002279
0.0005600000000000001, 0.0004439
0.0005700000000000001, 0.0004432
0.00058, -0.0003062
0.00059, 0.0002563
0.0006000000000000001, 0.0004468
0.0006100000000000001, 0.0004471
0.00062, -6.51e-05
0.00063, 0.0004394
0.00064, 0.0003855
0.0006500000000000001, 0.0004423
0.0006600000000000001, 0.0003965
0.00067, -0.0004755
0.00068, 0.0002266
0.0006900000000000001, 0.0002978
0.0007000000000000001, 0.0004268
0.00071, 0.0004212
0.00072, 0.0004423
0.0007300000000000001, 0.0003013
0.0007400000000000001, -0.0001545
0.00075, 0.000344
0.00076, 0.0003679
0.0007700000000000001, 0.0001993
0.0007800000000000001, 0.0002139
0.00079, 0.0004472
0.0008, 0.0001961
0.0008100000000000001, -0.0002457
0.0008200000000000001, 0.0003055
0.0008300000000000001, -0.0002768
0.00084, 0.0004453
0.0008500000000000001, 0.0004353
0.0008600000000000001, -0.0002362
0.0008700000000000001, 0.0003623
0.00088, 0.0003527
0.0008900000000000001, 0.0003884
0.0009000000000000001, 0.0002628
0.0009100000000000001, 0.0002545
0.00092, 0.0004398
0.00093, 0.0004277
0.0009400000000000001, 0.0001288
0.0009500000000000001, 0.0001804
0.0009600000000000001, 0.0002557
0.00097, -4.4e-05
0.0009800000000000002, 0.0003524
0.00099, -1.2e-06
sq bias current
0.00022
incoil current, measured sq voltage
0.0, 0.0004935
1e-05, 0.0004937
2e-05, 0.0004939
3.0000000000000004e-05, 0.0004933
4e-05, 0.0004922
5e-05, 0.0004917
6.000000000000001e-05, 0.0004927
7.000000000000001e-05, 0.0004925
8e-05, 0.000491
9e-05, 0.0004899
0.0001, 0.0004889
0.00011, 0.0004886
0.00012000000000000002, 0.0004886
0.00013000000000000002, 0.0004895
0.00014000000000000001, 0.0004911
0.00015000000000000001, 0.000493
0.00016, 0.0004934
0.00017, 0.0004936
0.00018, 0.0004937
0.00019, 0.000495
0.0002, 0.0004959
0.00021, 0.0004976
0.00022, 0.0004976
0.00023, 0.0004974
0.00024000000000000003, 0.0004989
0.00025, 0.0004976
0.00026000000000000003, 0.000497
0.00027, 0.0004944
0.00028000000000000003, 0.000493
0.00029, 0.0004918
0.00030000000000000003, 0.0004929
0.00031, 0.0004938
0.00032, 0.0004952
0.00033000000000000005, 0.0004963
0.00034, 0.0004963
0.00035000000000000005, 0.0004962
0.00036, 0.0004964
0.00037000000000000005, 0.0004961
0.00038, 0.0004958
0.00039000000000000005, 0.0004957
0.0004, 0.0004962
0.00041000000000000005, 0.0004954
0.00042, 0.0004952
0.00043000000000000004, 0.0004944
0.00044, 0.0004953
0.00045000000000000004, 0.0004956
0.00046, 0.000497
0.00047000000000000004, 0.0004977
0.00048000000000000007, 0.0004983
0.0004900000000000001, 0.0004977
0.0005, 0.0004971
0.00051, 0.0004982
0.0005200000000000001, 0.0004988
0.0005300000000000001, 0.0004991
0.00054, 0.0004999
0.00055, 0.0005006
0.0005600000000000001, 0.0005004
0.0005700000000000001, 0.0004997
0.00058, 0.0004989
0.00059, 0.0004983
0.0006000000000000001, 0.0004972
0.0006100000000000001, 0.0004971
0.00062, 0.0004972
0.00063, 0.0004972
0.00064, 0.0004968
0.0006500000000000001, 0.0004957
0.0006600000000000001, 0.0004964
0.00067, 0.000496
0.00068, 0.0004958
0.0006900000000000001, 0.0004961
0.0007000000000000001, 0.0004961
0.00071, 0.0004958
0.00072, 0.0004958
0.0007300000000000001, 0.0004977
0.0007400000000000001, 0.0004976
0.00075, 0.0004981
0.00076, 0.0004985
0.0007700000000000001, 0.0004971
0.0007800000000000001, 0.0004969
0.00079, 0.0004975
0.0008, 0.0004979
0.0008100000000000001, 0.0004983
0.0008200000000000001, 0.0004982
0.0008300000000000001, 0.0004984
0.00084, 0.0004984
0.0008500000000000001, 0.0004971
0.0008600000000000001, 0.000497
0.0008700000000000001, 0.0004965
0.00088, 0.0004964
0.0008900000000000001, 0.0004958
0.0009000000000000001, 0.0004955
0.0009100000000000001, 0.0004961
0.00092, 0.000496
0.00093, 0.0004964
0.0009400000000000001, 0.0004964
0.0009500000000000001, 0.0004958
0.0009600000000000001, 0.0004953
0.00097, 0.0004943
0.0009800000000000002, 0.0004933
0.00099, 0.0004927
sq bias current
0.00023
incoil current, measured sq voltage
0.0, 0.0005139
1e-05, 0.0005231
2e-05, 0.0005297
3.0000000000000004e-05, 0.0005339
4e-05, 0.0005367
5e-05, 0.0005385
6.000000000000001e-05, 0.0005405
7.000000000000001e-05, 0.00054
8e-05, 0.0005394
9e-05, 0.000538
0.0001, 0.0005391
0.00011, 0.000539
0.00012000000000000002, 0.0005376
0.00013000000000000002, 0.0005366
0.00014000000000000001, 0.0005375
0.00015000000000000001, 0.0005383
0.00016, 0.0005393
0.00017, 0.0005416
0.00018, 0.0005433
0.00019, 0.0005432
0.0002, 0.0005426
0.00021, 0.0005422
0.00022, 0.000542
0.00023, 0.0005414
0.00024000000000000003, 0.0005403
0.00025, 0.0005396
0.00026000000000000003, 0.0005395
0.00027, 0.0005397
0.00028000000000000003, 0.0005389
0.00029, 0.0005385
0.00030000000000000003, 0.0005383
0.00031, 0.0005389
0.00032, 0.0005395
0.00033000000000000005, 0.0005405
0.00034, 0.0005415
0.00035000000000000005, 0.0005418
0.00036, 0.0005405
0.00037000000000000005, 0.0005408
0.00038, 0.0005423
0.00039000000000000005, 0.0005426
0.0004, 0.0005407
0.00041000000000000005, 0.0005392
0.00042, 0.0005391
0.00043000000000000004, 0.0005395
0.00044, 0.0005396
0.00045000000000000004, 0.0005389
0.00046, 0.0005386
0.00047000000000000004, 0.0005399
0.00048000000000000007, 0.0005411
0.0004900000000000001, 0.0005423
0.0005, 0.000543
0.00051, 0.0005433
0.0005200000000000001, 0.0005435
0.0005300000000000001, 0.0005423
0.00054, 0.0005416
0.00055, 0.0005413
0.0005600000000000001, 0.0005409
0.0005700000000000001, 0.00054
0.00058, 0.0005414
0.00059, 0.0005427
0.0006000000000000001, 0.0005437
0.0006100000000000001, 0.0005446
0.00062, 0.0005445
0.00063, 0.0005437
0.00064, 0.000541
0.0006500000000000001, 0.00054
0.0006600000000000001, 0.0005396
0.00067, 0.0005389
0.00068, 0.0005391
0.0006900000000000001, 0.0005384
0.0007000000000000001, 0.0005381
0.00071, 0.000538
0.00072, 0.0005377
0.0007300000000000001, 0.0005362
0.0007400000000000001, 0.0005354
0.00075, 0.000535
0.00076, 0.0005353
0.0007700000000000001, 0.000535
0.0007800000000000001, 0.0005353
0.00079, 0.0005371
0.0008, 0.0005385
0.0008100000000000001, 0.0005394
0.0008200000000000001, 0.0005393
0.0008300000000000001, 0.0005396
0.00084, 0.0005392
0.0008500000000000001, 0.0005394
0.0008600000000000001, 0.0005406
0.0008700000000000001, 0.0005415
0.00088, 0.0005422
0.0008900000000000001, 0.0005439
0.0009000000000000001, 0.0005437
0.0009100000000000001, 0.0005421
0.00092, 0.0005417
0.00093, 0.0005406
0.0009400000000000001, 0.00054
0.0009500000000000001, 0.0005395
0.0009600000000000001, 0.0005391
0.00097, 0.00054
0.0009800000000000002, 0.0005407
0.00099, 0.0005417
