sq bias current
0.00017
incoil current, measured sq voltage
0.00013199999999999998, -0.0009205
0.000133, -0.0009218
0.000134, -0.0009216
0.000135, -0.0009222
0.000136, -0.0009219
0.000137, -0.0009209
0.000138, -0.0009212
0.000139, -0.0009207
0.00014, -0.0009203
0.00014099999999999998, -0.00092
0.00014199999999999998, -0.0009199
0.000143, -0.0009191
0.000144, -0.0009179
0.000145, -0.0009171
0.000146, -0.0009163
0.000147, -0.0009147
0.000148, -0.000914
0.000149, -0.0009137
0.00015, -0.0009129
0.00015099999999999998, -0.0009124
0.00015199999999999998, -0.0009136
0.000153, -0.000913
0.000154, -0.000913
0.000155, -0.0009139
0.000156, -0.0009147
0.000157, -0.0009154
0.000158, -0.0009142
0.000159, -0.0009144
0.00015999999999999999, -0.0009129
0.00016099999999999998, -0.0009132
0.00016199999999999998, -0.0009127
0.000163, -0.0009125
0.000164, -0.0009123
0.000165, -0.0009129
0.000166, -0.0009143
0.000167, -0.0009154
0.000168, -0.0009163
0.000169, -0.0009157
0.00016999999999999999, -0.0009142
0.00017099999999999998, -0.0009138
0.00017199999999999998, -0.0009127
0.000173, -0.0009135
0.000174, -0.0009144
0.000175, -0.0009165
0.000176, -0.0009168
0.000177, -0.0009165
0.000178, -0.0009167
0.000179, -0.0009166
0.00017999999999999998, -0.0009156
0.00018099999999999998, -0.0009152
0.00018199999999999998, -0.0009138
0.000183, -0.0009125
0.000184, -0.0009129
0.000185, -0.0009142
0.000186, -0.0009139
0.000187, -0.0009145
0.000188, -0.0009148
0.00018899999999999999, -0.0009144
0.00018999999999999998, -0.0009139
0.00019099999999999998, -0.0009136
0.000192, -0.0009132
0.000193, -0.0009123
0.000194, -0.0009118
0.000195, -0.0009117
0.000196, -0.000912
0.000197, -0.0009121
0.000198, -0.0009114
0.00019899999999999999, -0.000912
0.00019999999999999998, -0.0009127
0.00020099999999999998, -0.000913
0.000202, -0.0009132
0.000203, -0.0009136
0.000204, -0.0009143
0.000205, -0.0009147
0.000206, -0.0009151
0.000207, -0.0009159
0.000208, -0.0009161
0.00020899999999999998, -0.0009153
0.00020999999999999998, -0.0009134
0.00021099999999999998, -0.0009132
0.000212, -0.0009128
0.000213, -0.0009125
0.000214, -0.000913
0.000215, -0.000914
0.000216, -0.0009132
0.000217, -0.0009143
0.00021799999999999999, -0.0009135
0.00021899999999999998, -0.0009134
0.00021999999999999998, -0.0009135
0.00022099999999999998, -0.0009131
0.000222, -0.0009139
0.000223, -0.0009131
0.000224, -0.0009125
0.000225, -0.000913
0.000226, -0.0009135
0.000227, -0.0009137
0.00022799999999999999, -0.0009146
0.00022899999999999998, -0.0009153
0.00022999999999999998, -0.000915
0.00023099999999999998, -0.0009157
0.000232, -0.000916
0.000233, -0.0009159
0.000234, -0.0009169
0.000235, -0.0009179
0.000236, -0.0009179
0.000237, -0.0009177
0.00023799999999999998, -0.0009168
0.00023899999999999998, -0.0009158
0.00023999999999999998, -0.0009163
0.00024099999999999998, -0.0009154
0.000242, -0.0009152
0.000243, -0.000916
0.000244, -0.0009167
0.000245, -0.0009169
0.00024599999999999996, -0.0009176
0.000247, -0.0009171
0.000248, -0.0009161
0.000249, -0.0009149
0.00025, -0.0009141
0.000251, -0.0009119
0.000252, -0.0009126
0.00025299999999999997, -0.0009129
0.000254, -0.0009122
0.00025499999999999996, -0.0009118
0.000256, -0.0009123
0.000257, -0.0009126
0.000258, -0.0009132
0.000259, -0.0009139
0.00026, -0.0009132
0.000261, -0.0009121
0.00026199999999999997, -0.0009122
0.000263, -0.0009123
0.00026399999999999997, -0.0009121
0.000265, -0.0009113
0.000266, -0.0009112
0.000267, -0.0009112
0.000268, -0.0009115
0.000269, -0.000911
0.00027, -0.0009115
0.000271, -0.0009127
0.000272, -0.0009131
0.00027299999999999997, -0.0009135
0.000274, -0.000913
0.00027499999999999996, -0.0009128
0.000276, -0.0009136
0.000277, -0.0009134
0.000278, -0.0009137
0.000279, -0.0009146
0.00028, -0.0009145
0.000281, -0.0009168
0.00028199999999999997, -0.0009171
0.000283, -0.0009178
0.00028399999999999996, -0.0009179
0.000285, -0.000919
0.000286, -0.0009191
0.000287, -0.0009185
0.000288, -0.0009182
0.000289, -0.00092
0.00029, -0.0009194
0.00029099999999999997, -0.0009195
0.000292, -0.0009196
0.00029299999999999997, -0.0009193
0.000294, -0.0009188
0.00029499999999999996, -0.0009177
0.000296, -0.0009166
0.000297, -0.000916
0.000298, -0.0009153
0.000299, -0.0009148
0.0003, -0.000915
0.000301, -0.0009149
0.00030199999999999997, -0.0009151
0.000303, -0.0009151
0.00030399999999999996, -0.0009141
0.000305, -0.0009136
0.000306, -0.0009141
0.000307, -0.0009152
0.000308, -0.0009156
0.000309, -0.0009166
0.00031, -0.0009163
0.00031099999999999997, -0.0009159
0.000312, -0.0009154
0.00031299999999999996, -0.0009152
0.000314, -0.0009151
0.00031499999999999996, -0.0009162
0.000316, -0.0009159
0.000317, -0.0009166
0.000318, -0.0009172
0.000319, -0.0009183
0.00031999999999999997, -0.0009188
0.000321, -0.000919
0.00032199999999999997, -0.0009175
0.000323, -0.0009171
0.00032399999999999996, -0.0009171
0.000325, -0.0009162
0.000326, -0.0009155
0.000327, -0.0009159
0.000328, -0.0009164
0.000329, -0.0009165
0.00033, -0.0009166
0.00033099999999999997, -0.000916
0.000332, -0.0009146
0.00033299999999999996, -0.0009142
0.000334, -0.0009144
0.000335, -0.0009156
0.000336, -0.0009167
0.000337, -0.0009166
0.000338, -0.0009155
0.000339, -0.0009155
0.00033999999999999997, -0.0009149
0.000341, -0.0009135
0.00034199999999999996, -0.000913
0.000343, -0.0009133
0.00034399999999999996, -0.0009139
0.000345, -0.0009139
0.000346, -0.0009134
0.000347, -0.0009137
0.000348, -0.0009139
0.00034899999999999997, -0.0009146
0.00035, -0.0009151
0.00035099999999999997, -0.0009159
0.000352, -0.0009147
0.00035299999999999996, -0.0009152
0.000354, -0.0009159
0.000355, -0.0009158
0.000356, -0.0009157
0.000357, -0.0009158
0.000358, -0.0009147
0.000359, -0.0009138
0.00035999999999999997, -0.0009135
0.000361, -0.000913
0.00036199999999999996, -0.000912
0.000363, -0.0009103
0.00036399999999999996, -0.0009094
0.000365, -0.00091
0.000366, -0.00091
0.000367, -0.0009103
0.000368, -0.0009106
0.00036899999999999997, -0.0009107
0.00037, -0.0009108
0.00037099999999999996, -0.0009109
0.000372, -0.0009102
0.00037299999999999996, -0.0009101
0.000374, -0.0009089
0.000375, -0.0009083
0.000376, -0.0009092
0.000377, -0.0009098
0.00037799999999999997, -0.0009111
0.000379, -0.0009122
0.00037999999999999997, -0.0009117
0.000381, -0.000912
0.00038199999999999996, -0.0009126
0.000383, -0.0009129
0.000384, -0.0009136
0.000385, -0.0009134
0.000386, -0.0009137
0.000387, -0.0009132
0.000388, -0.0009133
0.00038899999999999997, -0.000914
0.00039, -0.0009137
0.00039099999999999996, -0.000914
0.000392, -0.0009134
0.00039299999999999996, -0.0009138
0.000394, -0.000914
0.000395, -0.0009137
0.000396, -0.0009125
0.000397, -0.0009117
0.00039799999999999997, -0.0009111
0.000399, -0.0009108
0.00039999999999999996, -0.0009096
0.000401, -0.0009084
0.00040199999999999996, -0.0009016
0.000403, -0.0009024
0.000404, -0.0009039
0.000405, -0.0009046
0.000406, -0.0009048
0.00040699999999999997, -0.0009042
0.000408, -0.0009062
0.00040899999999999997, -0.0009028
0.00041, -0.0009048
0.00041099999999999996, -0.0009061
0.000412, -0.0009165
0.00041299999999999996, -0.0009151
0.000414, -0.0009153
0.000415, -0.0009144
0.000416, -0.000914
0.000417, -0.0009134
0.00041799999999999997, -0.0009128
0.000419, -0.000912
0.00041999999999999996, -0.000911
0.000421, -0.0009113
0.00042199999999999996, -0.0009109
0.000423, -0.000912
0.000424, -0.000912
0.000425, -0.0009129
0.000426, -0.0009132
0.00042699999999999997, -0.0009068
0.000428, -0.0009137
0.00042899999999999997, -0.0009131
0.00043, -0.000913
0.00043099999999999996, -0.0009121
0.000432, -0.0009089
0.00043299999999999995, -0.0008728
0.000434, -0.0008769
0.000435, -0.0006752
0.00043599999999999997, -0.0006991
0.000437, -0.0008266
0.00043799999999999997, -0.0008486
0.000439, -0.0008695
0.00043999999999999996, -0.0008832
0.000441, -0.0008835
0.00044199999999999996, -0.0008854
0.000443, -0.0007048
0.000444, -0.0009009
0.000445, -0.0008873
0.000446, -0.0008945
0.00044699999999999997, -0.0008892
0.000448, -0.0008889
0.00044899999999999996, -0.0008029
0.00045, -0.0007938
0.00045099999999999996, -0.0007783
0.000452, -0.0009179
0.000453, -0.000913
0.000454, -0.000915
0.000455, -0.0009151
0.00045599999999999997, -0.0009133
0.000457, -0.0009144
0.00045799999999999997, -0.0009141
0.000459, -0.0009137
0.00045999999999999996, -0.0009129
0.000461, -0.000912
0.00046199999999999995, -0.0009126
0.000463, -0.0009121
0.000464, -0.0009122
0.00046499999999999997, -0.0009116
0.000466, -0.0009111
0.00046699999999999997, -0.0007912
0.000468, -0.0009029
0.00046899999999999996, -0.0009039
0.00047, -0.0009021
0.00047099999999999996, -0.0009036
0.000472, -0.0008543
0.000473, -0.0008659
0.000474, -0.0008776
0.000475, -0.0007686
0.00047599999999999997, -0.0008011
0.000477, -0.0008087
0.00047799999999999996, -0.0008649
0.000479, -0.0008584
0.00047999999999999996, -0.0008685
0.000481, -0.0006784
0.00048199999999999995, -0.0008635
0.000483, -0.000863
0.000484, -0.0008563
0.00048499999999999997, -0.0008739
0.000486, -0.0008721
0.00048699999999999997, -0.000882
0.000488, -0.0008912
0.000489, -0.0008969
0.00049, -0.0008899
0.000491, -0.0008631
0.0004919999999999999, -0.0008607
0.000493, -0.0008857
0.000494, -0.0007806
0.000495, -0.0008026
0.000496, -0.0008701
0.0004969999999999999, -0.0008646
0.000498, -0.0008797
0.000499, -0.0008835
0.0005, -0.0008929
0.0005009999999999999, -0.0009135
0.000502, -0.0009128
0.000503, -0.0009116
0.000504, -0.000912
0.000505, -0.0009118
0.0005059999999999999, -0.000912
0.000507, -0.0009112
0.000508, -0.0009109
0.000509, -0.0009116
0.0005099999999999999, -0.0009102
0.000511, -0.0009105
0.000512, -0.00091
0.000513, -0.0009098
0.000514, -0.000909
0.0005149999999999999, -0.0009104
0.000516, -0.0009098
0.000517, -0.0009087
0.000518, -0.0009018
0.0005189999999999999, -0.0009035
0.00052, -0.0009048
0.000521, -0.0009069
0.000522, -0.0009083
0.000523, -0.0009092
0.0005239999999999999, -0.0009097
0.000525, -0.0009105
0.000526, -0.0009114
0.000527, -0.0009121
0.0005279999999999999, -0.000912
0.000529, -0.0009109
0.00053, -0.0009091
0.000531, -0.0009101
0.000532, -0.0009112
0.0005329999999999999, -0.0009113
0.000534, -0.0009111
0.000535, -0.0009113
0.000536, -0.0009118
0.0005369999999999999, -0.0009114
0.000538, -0.0009118
0.000539, -0.0009124
0.00054, -0.0009128
0.0005409999999999999, -0.0009126
0.000542, -0.0009117
0.000543, -0.0009103
0.000544, -0.0009106
0.000545, -0.000912
0.0005459999999999999, -0.0009119
0.000547, -0.0009121
0.000548, -0.0009127
0.000549, -0.0009146
0.0005499999999999999, -0.0009143
0.000551, -0.0009148
0.000552, -0.0009135
0.000553, -0.0009128
0.000554, -0.0009129
0.0005549999999999999, -0.0009127
0.000556, -0.000912
0.000557, -0.0009118
0.000558, -0.0009119
0.0005589999999999999, -0.000912
0.00056, -0.0009119
0.000561, -0.0009129
0.000562, -0.0009138
0.000563, -0.0009134
0.0005639999999999999, -0.0009125
0.000565, -0.0009116
0.000566, -0.000912
0.000567, -0.0009118
0.0005679999999999999, -0.000912
0.000569, -0.0009125
0.00057, -0.000912
0.000571, -0.000912
0.000572, -0.0009101
0.0005729999999999999, -0.0009095
0.000574, -0.0009092
0.000575, -0.000909
0.000576, -0.000908
0.0005769999999999999, -0.000907
0.000578, -0.0009064
0.000579, -0.0009078
0.00058, -0.000908
0.000581, -0.0009083
0.0005819999999999999, -0.000908
0.000583, -0.0009079
0.000584, -0.0009075
0.000585, -0.0009071
0.0005859999999999999, -0.0009077
0.000587, -0.0009092
0.000588, -0.0009098
0.000589, -0.0009098
0.0005899999999999999, -0.0009104
0.0005909999999999999, -0.0009097
0.000592, -0.0009093
0.000593, -0.0009088
0.000594, -0.0009079
0.0005949999999999999, -0.000908
0.000596, -0.000909
0.000597, -0.0009088
0.000598, -0.0009088
0.0005989999999999999, -0.000909
0.0006, -0.0009083
0.000601, -0.0009079
0.000602, -0.000908
0.000603, -0.0009081
0.0006039999999999999, -0.0009082
0.000605, -0.0009084
0.000606, -0.0009069
0.000607, -0.0009067
0.0006079999999999999, -0.0009078
0.000609, -0.0009088
0.00061, -0.0009095
0.000611, -0.0009108
0.000612, -0.0009111
0.0006129999999999999, -0.0009115
0.000614, -0.0009107
0.000615, -0.0009103
0.000616, -0.0009106
0.0006169999999999999, -0.0009094
0.000618, -0.0009103
0.000619, -0.0009121
0.00062, -0.0009135
0.000621, -0.0009129
0.0006219999999999999, -0.0009121
0.000623, -0.0009115
0.000624, -0.0009115
0.000625, -0.0009091
0.0006259999999999999, -0.0009098
0.000627, -0.0009093
0.000628, -0.0009095
0.000629, -0.0009098
0.0006299999999999999, -0.0009095
0.0006309999999999999, -0.0009088
0.000632, -0.0009088
0.000633, -0.0009081
0.000634, -0.0009071
0.0006349999999999999, -0.0009066
0.000636, -0.0009084
0.000637, -0.0009084
0.000638, -0.0009096
0.0006389999999999999, -0.0009123
0.0006399999999999999, -0.0009128
0.000641, -0.0009134
0.000642, -0.0009146
0.000643, -0.0009153
0.0006439999999999999, -0.0009155
0.000645, -0.000915
0.000646, -0.0009137
0.000647, -0.0009138
0.0006479999999999999, -0.0009134
0.000649, -0.0009133
0.00065, -0.0009135
0.000651, -0.0009142
0.000652, -0.0009145
0.0006529999999999999, -0.0009149
0.000654, -0.0009146
0.000655, -0.0009144
0.000656, -0.0009126
0.0006569999999999999, -0.0009127
0.000658, -0.0009122
0.000659, -0.0009116
0.00066, -0.0009101
0.000661, -0.00091
0.0006619999999999999, -0.000911
0.000663, -0.0009124
0.000664, -0.0009123
0.000665, -0.0009129
0.0006659999999999999, -0.0009134
0.000667, -0.0009123
0.000668, -0.0009111
0.000669, -0.0009097
0.00067, -0.0009104
0.0006709999999999999, -0.0009109
0.000672, -0.0009111
0.000673, -0.0009105
0.000674, -0.0009112
0.0006749999999999999, -0.0009101
0.000676, -0.0009103
0.000677, -0.00091
0.000678, -0.0009095
0.0006789999999999999, -0.0009093
0.0006799999999999999, -0.0009098
0.000681, -0.0009105
0.000682, -0.0009107
0.000683, -0.000912
0.0006839999999999999, -0.0009129
0.000685, -0.0009121
0.000686, -0.0009108
0.000687, -0.0009106
0.0006879999999999999, -0.0009109
0.0006889999999999999, -0.0009089
0.00069, -0.0009082
0.000691, -0.0009089
0.000692, -0.0009085
0.0006929999999999999, -0.0009093
0.000694, -0.0009099
0.000695, -0.0009101
0.000696, -0.0009098
0.0006969999999999999, -0.0009099
0.0006979999999999999, -0.0009101
0.000699, -0.0009104
0.0007, -0.0009105
0.000701, -0.0009102
0.0007019999999999999, -0.0009117
0.000703, -0.0009121
0.000704, -0.0009125
0.000705, -0.000912
0.0007059999999999999, -0.0009127
0.000707, -0.0009136
0.000708, -0.0009127
0.000709, -0.0009135
0.00071, -0.0009141
0.0007109999999999999, -0.0009137
0.000712, -0.0009134
0.000713, -0.0009134
0.000714, -0.0009119
0.0007149999999999999, -0.0009123
0.000716, -0.0009115
0.000717, -0.0009119
0.000718, -0.0009131
0.000719, -0.000913
0.0007199999999999999, -0.0009125
0.000721, -0.0009125
0.000722, -0.0009118
0.000723, -0.0009116
0.0007239999999999999, -0.0009105
0.000725, -0.0009103
0.000726, -0.0009119
0.000727, -0.0009128
0.0007279999999999999, -0.000913
0.0007289999999999999, -0.0009133
0.00073, -0.0009143
0.000731, -0.0009137
0.000732, -0.0009138
0.0007329999999999999, -0.0009143
0.000734, -0.0009139
0.000735, -0.000913
0.000736, -0.0009113
0.0007369999999999999, -0.000911
0.0007379999999999999, -0.0009108
0.000739, -0.0009106
0.00074, -0.0009109
0.000741, -0.0009121
0.0007419999999999999, -0.0009123
0.000743, -0.0009129
0.000744, -0.0009136
0.000745, -0.0009136
0.0007459999999999999, -0.0009138
0.0007469999999999999, -0.0009135
0.000748, -0.0009137
0.000749, -0.0009132
0.00075, -0.0009115
0.0007509999999999999, -0.000912
0.000752, -0.0009128
0.000753, -0.000913
0.000754, -0.0009136
0.0007549999999999999, -0.000914
0.0007559999999999999, -0.0009155
0.000757, -0.0009152
0.000758, -0.0009151
0.000759, -0.0009154
0.0007599999999999999, -0.0009144
0.000761, -0.0009133
0.000762, -0.0009131
0.000763, -0.000913
0.0007639999999999999, -0.0009137
0.000765, -0.0009138
0.000766, -0.0009133
0.000767, -0.0009122
0.000768, -0.0009117
0.0007689999999999999, -0.0009105
0.00077, -0.0009109
0.000771, -0.0009109
0.000772, -0.000912
0.0007729999999999999, -0.0009117
0.000774, -0.0009113
0.000775, -0.0009105
0.000776, -0.0009111
0.0007769999999999999, -0.0009138
0.0007779999999999999, -0.0009141
0.000779, -0.0009138
0.00078, -0.0009132
0.000781, -0.000912
0.0007819999999999999, -0.0009108
0.000783, -0.0009109
0.000784, -0.0009109
0.000785, -0.0009107
0.0007859999999999999, -0.000911
0.0007869999999999999, -0.0009108
0.000788, -0.0009109
0.000789, -0.0009118
0.00079, -0.0009121
0.0007909999999999999, -0.0009122
0.000792, -0.0009106
0.000793, -0.0009098
0.000794, -0.000909
0.0007949999999999999, -0.0009092
0.0007959999999999999, -0.0009093
0.000797, -0.0009088
0.000798, -0.0009078
0.000799, -0.0009048
0.0007999999999999999, -0.0009052
0.000801, -0.0009053
0.000802, -0.0009045
0.000803, -0.0009047
0.0008039999999999999, -0.0009047
0.0008049999999999999, -0.0009046
0.000806, -0.000905
0.000807, -0.0009053
0.000808, -0.0009046
0.0008089999999999999, -0.000905
0.00081, -0.0009057
0.000811, -0.0009041
0.000812, -0.0009037
0.0008129999999999999, -0.0009033
0.0008139999999999999, -0.0009042
0.000815, -0.0009046
0.000816, -0.0009056
0.0008169999999999999, -0.0009055
0.0008179999999999999, -0.0009058
0.000819, -0.0009058
0.00082, -0.0009054
0.000821, -0.0009005
0.0008219999999999999, -0.0009042
0.000823, -0.0009062
0.000824, -0.0008968
0.000825, -0.0008997
0.0008259999999999999, -0.0008637
0.0008269999999999999, -0.000876
0.000828, -0.0007422
0.000829, -0.0009072
0.00083, -0.0009026
0.0008309999999999999, -0.00089
0.000832, -0.0009088
0.000833, -0.0007707
0.000834, -0.0009105
0.0008349999999999999, -0.000881
0.0008359999999999999, -0.0008785
0.000837, -0.0007322
0.000838, -0.0007584
0.000839, -0.000876
0.0008399999999999999, -0.0007076
0.000841, -0.0008496
0.000842, -0.0008671
0.000843, -0.0008798
0.0008439999999999999, -0.0008825
0.0008449999999999999, -0.0008806
0.000846, -0.0008763
0.000847, -0.0008685
0.000848, -0.0008789
0.0008489999999999999, -0.0008848
0.00085, -0.0008882
0.000851, -0.0008882
0.000852, -0.0008909
0.0008529999999999999, -0.0008815
0.0008539999999999999, -0.0008825
0.000855, -0.0008812
0.000856, -0.0007802
0.000857, -0.0007898
0.0008579999999999999, -0.0009004
0.000859, -0.0005845
0.00086, -0.0008906
0.000861, -0.0008759
0.0008619999999999999, -0.000877
0.0008629999999999999, -0.0008776
0.000864, -0.0008858
0.000865, -0.0008772
0.0008659999999999999, -0.0008773
0.0008669999999999999, -0.0008841
0.000868, -0.000878
0.000869, -0.000876
0.00087, -0.0008803
0.0008709999999999999, -0.0008908
0.0008719999999999999, -0.0008937
0.000873, -0.0008993
0.000874, -0.000903
0.0008749999999999999, -0.0007872
0.0008759999999999999, -0.0008999
0.000877, -0.0009023
0.000878, -0.0008973
0.000879, -0.0009008
0.0008799999999999999, -0.0009045
0.000881, -0.0009072
0.000882, -0.0009077
0.000883, -0.0009084
0.0008839999999999999, -0.0008568
0.0008849999999999999, -0.0008416
0.000886, -0.0008535
0.000887, -0.0008709
0.000888, -0.0007408
0.0008889999999999999, -0.0009121
0.00089, -0.0009105
0.000891, -0.0009101
0.000892, -0.0009094
0.0008929999999999999, -0.0009094
0.0008939999999999999, -0.0009088
0.000895, -0.0009087
0.000896, -0.0007154
0.000897, -0.0008816
0.0008979999999999999, -0.0008897
0.000899, -0.0008928
0.0009, -0.0008929
0.000901, -0.0008969
0.0009019999999999999, -0.0008995
0.0009029999999999999, -0.0009021
0.000904, -0.0009046
0.000905, -0.0008638
0.000906, -0.0008775
0.0009069999999999999, -0.0008878
0.000908, -0.0008959
0.000909, -0.0009014
0.00091, -0.0009037
0.0009109999999999999, -0.000907
0.0009119999999999999, -0.0009094
0.000913, -0.0009114
0.000914, -0.0009119
0.0009149999999999999, -0.0007486
0.0009159999999999999, -0.0007322
0.000917, -0.0007951
0.000918, -0.0007964
0.000919, -0.0006725
0.0009199999999999999, -0.0008293
0.0009209999999999999, -0.0008521
0.000922, -0.0004688
0.000923, -0.0008286
0.0009239999999999999, -0.0006888
0.0009249999999999999, -0.0008427
0.000926, -0.0008038
0.000927, -0.0008113
0.000928, -0.0007927
0.0009289999999999999, -0.0009098
0.0009299999999999999, -0.0009089
0.000931, -0.0009083
0.000932, -0.0009076
0.0009329999999999999, -0.0009073
0.0009339999999999999, -0.0009072
0.000935, -0.000908
0.000936, -0.0009077
0.000937, -0.0009075
0.0009379999999999999, -0.0009071
0.000939, -0.0009072
0.00094, -0.0009075
0.000941, -0.0009079
0.0009419999999999999, -0.0009081
0.0009429999999999999, -0.0009094
0.000944, -0.0009099
0.000945, -0.0009099
0.000946, -0.0009104
0.0009469999999999999, -0.0009117
0.000948, -0.0009115
0.000949, -0.0009116
0.00095, -0.0009111
0.0009509999999999999, -0.0009101
0.0009519999999999999, -0.0009094
0.000953, -0.00091
0.000954, -0.0009106
0.0009549999999999999, -0.000911
0.0009559999999999999, -0.0009122
0.000957, -0.0009116
0.000958, -0.0009107
0.000959, -0.0009101
0.0009599999999999999, -0.0009107
0.0009609999999999999, -0.0009105
0.000962, -0.0009108
0.000963, -0.0009112
0.0009639999999999999, -0.0009114
0.0009649999999999999, -0.000912
0.000966, -0.0009123
0.000967, -0.0009133
0.000968, -0.0009138
0.0009689999999999999, -0.0009143
0.0009699999999999999, -0.0009147
0.000971, -0.0009149
0.000972, -0.0009141
0.0009729999999999999, -0.0009126
0.0009739999999999999, -0.0009118
0.000975, -0.0009118
0.000976, -0.0009114
0.000977, -0.00091
0.000978, -0.0009086
0.000979, -0.0009082
0.00098, -0.0009096
0.0009809999999999999, -0.0009096
0.000982, -0.00091
0.000983, -0.000911
0.0009839999999999998, -0.0009109
0.000985, -0.0009114
0.000986, -0.0009112
0.000987, -0.0009112
0.000988, -0.0009108
0.0009889999999999999, -0.0009095
0.00099, -0.0009092
0.000991, -0.00091
0.000992, -0.00091
0.000993, -0.0009096
0.0009939999999999999, -0.0009104
0.000995, -0.0009121
0.000996, -0.0009135
0.000997, -0.000914
0.000998, -0.000913
0.0009989999999999999, -0.0009133
0.001, -0.0009131
sq bias current
0.00018
incoil current, measured sq voltage
0.0, -0.0008788
1e-06, -0.0004254
2e-06, -0.0002488
3e-06, -0.000706
4e-06, -0.0008434
4.9999999999999996e-06, -0.0008566
6e-06, -0.0007156
7e-06, -0.0007252
8e-06, -0.0008236
9e-06, -0.0007209
9.999999999999999e-06, -0.0008397
1.1e-05, -0.0008882
1.2e-05, -0.0007843
1.3e-05, -0.0005835
1.4e-05, -0.0007499
1.4999999999999999e-05, -0.000919
1.6e-05, -0.0007888
1.7e-05, -0.0007808
1.8e-05, -0.0006044
1.8999999999999998e-05, -0.0009209
1.9999999999999998e-05, -0.0007157
2.1e-05, -0.000161
2.2e-05, -0.0008106
2.3e-05, -0.0009154
2.4e-05, -0.0002549
