sq bias current
0.00015
incoil current, measured sq voltage
0.0, -0.0009153
5e-06, -0.0009165
1e-05, -0.0009168
1.5000000000000002e-05, -0.0009165
2e-05, -0.0009176
2.5e-05, -0.0009181
3.0000000000000004e-05, -0.0009136
3.5000000000000004e-05, -0.0009057
4e-05, -0.0008988
4.5e-05, -0.0009044
5e-05, -0.0009068
5.5e-05, -0.0009009
6.000000000000001e-05, -0.0009037
6.500000000000001e-05, -0.000907
7.000000000000001e-05, -0.00091
7.500000000000001e-05, -0.0009114
8e-05, -0.0009135
8.5e-05, -0.000915
9e-05, -0.0009158
9.5e-05, -0.0009162
0.0001, -0.0009166
0.000105, -0.0009169
0.00011, -0.0009184
0.000115, -0.0009187
0.00012000000000000002, -0.000919
0.000125, -0.0009195
0.00013000000000000002, -0.0009203
0.000135, -0.0009217
0.00014000000000000001, -0.0009212
0.000145, -0.0009211
0.00015000000000000001, -0.0009201
0.000155, -0.0009189
0.00016, -0.0009171
0.00016500000000000003, -0.0009154
0.00017, -0.0009136
0.00017500000000000003, -0.0009129
0.00018, -0.0009119
0.00018500000000000002, -0.0009101
0.00019, -0.0009092
0.00019500000000000002, -0.0009095
0.0002, -0.000911
0.00020500000000000002, -0.0009116
0.00021, -0.0009132
0.00021500000000000002, -0.0009132
0.00022, -0.0009136
0.00022500000000000002, -0.0009137
0.00023, -0.0009129
0.00023500000000000002, -0.0009131
0.00024000000000000003, -0.0009135
0.00024500000000000005, -0.0009124
0.00025, -0.0009123
0.000255, -0.000912
0.00026000000000000003, -0.0009119
0.00026500000000000004, -0.0009114
0.00027, -0.000911
0.000275, -0.0009101
0.00028000000000000003, -0.0009102
0.00028500000000000004, -0.0009097
0.00029, -0.0009085
0.000295, -0.0009084
0.00030000000000000003, -0.0009079
0.00030500000000000004, -0.0009079
0.00031, -0.0009075
0.000315, -0.0009073
0.00032, -0.0009062
0.00032500000000000004, -0.0009071
0.00033000000000000005, -0.000908
0.000335, -0.0009088
0.00034, -0.000911
